Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 1 [0/49000 (0%)]	Train Loss: 2.343648	Val Loss: 2.303564	Val Acc: 7
Train Epoch: 1 [1280/49000 (3%)]	Train Loss: 2.302119	Val Loss: 2.300577	Val Acc: 11
Train Epoch: 1 [2560/49000 (5%)]	Train Loss: 2.295406	Val Loss: 2.298364	Val Acc: 12
Train Epoch: 1 [3840/49000 (8%)]	Train Loss: 2.299233	Val Loss: 2.295719	Val Acc: 12
Train Epoch: 1 [5120/49000 (10%)]	Train Loss: 2.296606	Val Loss: 2.292994	Val Acc: 12
Train Epoch: 1 [6400/49000 (13%)]	Train Loss: 2.293934	Val Loss: 2.291044	Val Acc: 13
Train Epoch: 1 [7680/49000 (16%)]	Train Loss: 2.291260	Val Loss: 2.289145	Val Acc: 12
Train Epoch: 1 [8960/49000 (18%)]	Train Loss: 2.285784	Val Loss: 2.287528	Val Acc: 14
Train Epoch: 1 [10240/49000 (21%)]	Train Loss: 2.284823	Val Loss: 2.280484	Val Acc: 15
Train Epoch: 1 [11520/49000 (23%)]	Train Loss: 2.276369	Val Loss: 2.280581	Val Acc: 13
Train Epoch: 1 [12800/49000 (26%)]	Train Loss: 2.279357	Val Loss: 2.271766	Val Acc: 14
Train Epoch: 1 [14080/49000 (29%)]	Train Loss: 2.263635	Val Loss: 2.264311	Val Acc: 13
Train Epoch: 1 [15360/49000 (31%)]	Train Loss: 2.253005	Val Loss: 2.254419	Val Acc: 14
Train Epoch: 1 [16640/49000 (34%)]	Train Loss: 2.246448	Val Loss: 2.247058	Val Acc: 16
Train Epoch: 1 [17920/49000 (37%)]	Train Loss: 2.269876	Val Loss: 2.228999	Val Acc: 16
Train Epoch: 1 [19200/49000 (39%)]	Train Loss: 2.221979	Val Loss: 2.216941	Val Acc: 15
Train Epoch: 1 [20480/49000 (42%)]	Train Loss: 2.156376	Val Loss: 2.207690	Val Acc: 20
Train Epoch: 1 [21760/49000 (44%)]	Train Loss: 2.175278	Val Loss: 2.185310	Val Acc: 23
Train Epoch: 1 [23040/49000 (47%)]	Train Loss: 2.124609	Val Loss: 2.149014	Val Acc: 23
Train Epoch: 1 [24320/49000 (50%)]	Train Loss: 2.137328	Val Loss: 2.118836	Val Acc: 25
Train Epoch: 1 [25600/49000 (52%)]	Train Loss: 2.107587	Val Loss: 2.091800	Val Acc: 24
Train Epoch: 1 [26880/49000 (55%)]	Train Loss: 2.113747	Val Loss: 2.065529	Val Acc: 27
Train Epoch: 1 [28160/49000 (57%)]	Train Loss: 2.004914	Val Loss: 2.026353	Val Acc: 28
Train Epoch: 1 [29440/49000 (60%)]	Train Loss: 2.052989	Val Loss: 2.060162	Val Acc: 25
Train Epoch: 1 [30720/49000 (63%)]	Train Loss: 2.034893	Val Loss: 2.013568	Val Acc: 28
Train Epoch: 1 [32000/49000 (65%)]	Train Loss: 2.035874	Val Loss: 2.026121	Val Acc: 25
Train Epoch: 1 [33280/49000 (68%)]	Train Loss: 1.944298	Val Loss: 1.974031	Val Acc: 29
Train Epoch: 1 [34560/49000 (70%)]	Train Loss: 2.103493	Val Loss: 1.965068	Val Acc: 32
Train Epoch: 1 [35840/49000 (73%)]	Train Loss: 1.900423	Val Loss: 1.958258	Val Acc: 33
Train Epoch: 1 [37120/49000 (76%)]	Train Loss: 2.018890	Val Loss: 1.953073	Val Acc: 29
Train Epoch: 1 [38400/49000 (78%)]	Train Loss: 1.984165	Val Loss: 1.938011	Val Acc: 31
Train Epoch: 1 [39680/49000 (81%)]	Train Loss: 1.927762	Val Loss: 1.935115	Val Acc: 29
Train Epoch: 1 [40960/49000 (84%)]	Train Loss: 2.011204	Val Loss: 1.954090	Val Acc: 32
Train Epoch: 1 [42240/49000 (86%)]	Train Loss: 1.921821	Val Loss: 1.935768	Val Acc: 34
Train Epoch: 1 [43520/49000 (89%)]	Train Loss: 1.799603	Val Loss: 1.877353	Val Acc: 30
Train Epoch: 1 [44800/49000 (91%)]	Train Loss: 1.889175	Val Loss: 1.898692	Val Acc: 34
Train Epoch: 1 [46080/49000 (94%)]	Train Loss: 2.030112	Val Loss: 1.885315	Val Acc: 34
Train Epoch: 1 [47360/49000 (97%)]	Train Loss: 1.837867	Val Loss: 1.894326	Val Acc: 32
Train Epoch: 1 [48640/49000 (99%)]	Train Loss: 1.864150	Val Loss: 1.865393	Val Acc: 35
Train Epoch: 2 [0/49000 (0%)]	Train Loss: 1.973001	Val Loss: 1.869252	Val Acc: 33
Train Epoch: 2 [1280/49000 (3%)]	Train Loss: 1.754267	Val Loss: 1.878473	Val Acc: 36
Train Epoch: 2 [2560/49000 (5%)]	Train Loss: 1.924979	Val Loss: 1.843636	Val Acc: 37
Train Epoch: 2 [3840/49000 (8%)]	Train Loss: 1.842705	Val Loss: 1.806077	Val Acc: 37
Train Epoch: 2 [5120/49000 (10%)]	Train Loss: 1.892935	Val Loss: 1.794751	Val Acc: 37
Train Epoch: 2 [6400/49000 (13%)]	Train Loss: 1.787070	Val Loss: 1.824106	Val Acc: 38
Train Epoch: 2 [7680/49000 (16%)]	Train Loss: 1.711342	Val Loss: 1.837763	Val Acc: 37
Train Epoch: 2 [8960/49000 (18%)]	Train Loss: 1.854476	Val Loss: 1.803835	Val Acc: 37
Train Epoch: 2 [10240/49000 (21%)]	Train Loss: 1.872033	Val Loss: 1.820771	Val Acc: 37
Train Epoch: 2 [11520/49000 (23%)]	Train Loss: 1.803736	Val Loss: 1.779607	Val Acc: 40
Train Epoch: 2 [12800/49000 (26%)]	Train Loss: 1.668230	Val Loss: 1.757812	Val Acc: 41
Train Epoch: 2 [14080/49000 (29%)]	Train Loss: 1.847054	Val Loss: 1.774643	Val Acc: 39
Train Epoch: 2 [15360/49000 (31%)]	Train Loss: 1.742906	Val Loss: 1.773171	Val Acc: 39
Train Epoch: 2 [16640/49000 (34%)]	Train Loss: 1.891106	Val Loss: 1.798933	Val Acc: 38
Train Epoch: 2 [17920/49000 (37%)]	Train Loss: 1.778914	Val Loss: 1.735099	Val Acc: 40
Train Epoch: 2 [19200/49000 (39%)]	Train Loss: 1.788834	Val Loss: 1.746251	Val Acc: 39
Train Epoch: 2 [20480/49000 (42%)]	Train Loss: 1.647924	Val Loss: 1.769189	Val Acc: 40
Train Epoch: 2 [21760/49000 (44%)]	Train Loss: 1.760377	Val Loss: 1.731748	Val Acc: 39
Train Epoch: 2 [23040/49000 (47%)]	Train Loss: 1.690805	Val Loss: 1.769823	Val Acc: 38
Train Epoch: 2 [24320/49000 (50%)]	Train Loss: 1.659574	Val Loss: 1.729011	Val Acc: 40
Train Epoch: 2 [25600/49000 (52%)]	Train Loss: 1.696468	Val Loss: 1.711623	Val Acc: 39
Train Epoch: 2 [26880/49000 (55%)]	Train Loss: 1.636343	Val Loss: 1.662212	Val Acc: 41
Train Epoch: 2 [28160/49000 (57%)]	Train Loss: 1.696391	Val Loss: 1.657388	Val Acc: 43
Train Epoch: 2 [29440/49000 (60%)]	Train Loss: 1.753528	Val Loss: 1.666920	Val Acc: 43
Train Epoch: 2 [30720/49000 (63%)]	Train Loss: 1.683987	Val Loss: 1.680941	Val Acc: 40
Train Epoch: 2 [32000/49000 (65%)]	Train Loss: 1.728471	Val Loss: 1.688278	Val Acc: 41
