Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 1 [0/49000 (0%)]	Train Loss: 2.369763	Val Loss: 2.302660	Val Acc: 10
Train Epoch: 1 [1280/49000 (3%)]	Train Loss: 2.301195	Val Loss: 2.300570	Val Acc: 13
Train Epoch: 1 [2560/49000 (5%)]	Train Loss: 2.299891	Val Loss: 2.299813	Val Acc: 12
Train Epoch: 1 [3840/49000 (8%)]	Train Loss: 2.301254	Val Loss: 2.297888	Val Acc: 15
Train Epoch: 1 [5120/49000 (10%)]	Train Loss: 2.296531	Val Loss: 2.298255	Val Acc: 13
Train Epoch: 1 [6400/49000 (13%)]	Train Loss: 2.300562	Val Loss: 2.297001	Val Acc: 13
Train Epoch: 1 [7680/49000 (16%)]	Train Loss: 2.291640	Val Loss: 2.296097	Val Acc: 15
Train Epoch: 1 [8960/49000 (18%)]	Train Loss: 2.295446	Val Loss: 2.295834	Val Acc: 15
Train Epoch: 1 [10240/49000 (21%)]	Train Loss: 2.297370	Val Loss: 2.296026	Val Acc: 14
Train Epoch: 1 [11520/49000 (23%)]	Train Loss: 2.296072	Val Loss: 2.294219	Val Acc: 13
Train Epoch: 1 [12800/49000 (26%)]	Train Loss: 2.297783	Val Loss: 2.294155	Val Acc: 13
Train Epoch: 1 [14080/49000 (29%)]	Train Loss: 2.295074	Val Loss: 2.292762	Val Acc: 13
Train Epoch: 1 [15360/49000 (31%)]	Train Loss: 2.296011	Val Loss: 2.291599	Val Acc: 14
Train Epoch: 1 [16640/49000 (34%)]	Train Loss: 2.290235	Val Loss: 2.290413	Val Acc: 16
Train Epoch: 1 [17920/49000 (37%)]	Train Loss: 2.298270	Val Loss: 2.291345	Val Acc: 14
Train Epoch: 1 [19200/49000 (39%)]	Train Loss: 2.287643	Val Loss: 2.287256	Val Acc: 16
Train Epoch: 1 [20480/49000 (42%)]	Train Loss: 2.292959	Val Loss: 2.286088	Val Acc: 15
Train Epoch: 1 [21760/49000 (44%)]	Train Loss: 2.290347	Val Loss: 2.284368	Val Acc: 14
Train Epoch: 1 [23040/49000 (47%)]	Train Loss: 2.296040	Val Loss: 2.284354	Val Acc: 14
Train Epoch: 1 [24320/49000 (50%)]	Train Loss: 2.275871	Val Loss: 2.283430	Val Acc: 13
Train Epoch: 1 [25600/49000 (52%)]	Train Loss: 2.285932	Val Loss: 2.280224	Val Acc: 12
Train Epoch: 1 [26880/49000 (55%)]	Train Loss: 2.289120	Val Loss: 2.275514	Val Acc: 14
Train Epoch: 1 [28160/49000 (57%)]	Train Loss: 2.281194	Val Loss: 2.272031	Val Acc: 15
Train Epoch: 1 [29440/49000 (60%)]	Train Loss: 2.278694	Val Loss: 2.265343	Val Acc: 15
Train Epoch: 1 [30720/49000 (63%)]	Train Loss: 2.258131	Val Loss: 2.263949	Val Acc: 16
Train Epoch: 1 [32000/49000 (65%)]	Train Loss: 2.269314	Val Loss: 2.259553	Val Acc: 17
Train Epoch: 1 [33280/49000 (68%)]	Train Loss: 2.248828	Val Loss: 2.247738	Val Acc: 19
