Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 1 [0/49000 (0%)]	Train Loss: 4.909014	Val Loss: 4.172059	Val Acc: 9
Train Epoch: 1 [2000/49000 (4%)]	Train Loss: 3.471416	Val Loss: 3.021384	Val Acc: 19
Train Epoch: 1 [4000/49000 (8%)]	Train Loss: 2.785076	Val Loss: 2.606350	Val Acc: 21
Train Epoch: 1 [6000/49000 (12%)]	Train Loss: 2.481428	Val Loss: 2.244240	Val Acc: 27
Train Epoch: 1 [8000/49000 (16%)]	Train Loss: 2.044560	Val Loss: 2.087855	Val Acc: 29
Train Epoch: 1 [10000/49000 (20%)]	Train Loss: 2.213424	Val Loss: 2.027721	Val Acc: 33
Train Epoch: 1 [12000/49000 (24%)]	Train Loss: 2.050003	Val Loss: 1.918886	Val Acc: 36
Train Epoch: 1 [14000/49000 (29%)]	Train Loss: 2.056429	Val Loss: 1.899241	Val Acc: 35
Train Epoch: 1 [16000/49000 (33%)]	Train Loss: 1.862486	Val Loss: 1.926960	Val Acc: 33
Train Epoch: 1 [18000/49000 (37%)]	Train Loss: 1.867103	Val Loss: 1.823397	Val Acc: 38
Train Epoch: 1 [20000/49000 (41%)]	Train Loss: 1.849143	Val Loss: 1.851034	Val Acc: 37
Train Epoch: 1 [22000/49000 (45%)]	Train Loss: 1.714568	Val Loss: 1.786569	Val Acc: 37
Train Epoch: 1 [24000/49000 (49%)]	Train Loss: 1.788224	Val Loss: 1.746134	Val Acc: 40
Train Epoch: 1 [26000/49000 (53%)]	Train Loss: 1.777986	Val Loss: 1.818542	Val Acc: 37
Train Epoch: 1 [28000/49000 (57%)]	Train Loss: 1.850103	Val Loss: 1.821268	Val Acc: 39
Train Epoch: 1 [30000/49000 (61%)]	Train Loss: 1.841431	Val Loss: 1.757804	Val Acc: 40
Train Epoch: 1 [32000/49000 (65%)]	Train Loss: 1.820543	Val Loss: 1.814172	Val Acc: 41
Train Epoch: 1 [34000/49000 (69%)]	Train Loss: 1.916026	Val Loss: 1.714462	Val Acc: 41
Train Epoch: 1 [36000/49000 (73%)]	Train Loss: 1.733553	Val Loss: 1.654464	Val Acc: 41
Train Epoch: 1 [38000/49000 (78%)]	Train Loss: 1.846364	Val Loss: 1.642310	Val Acc: 41
Train Epoch: 1 [40000/49000 (82%)]	Train Loss: 1.674011	Val Loss: 1.625166	Val Acc: 43
Train Epoch: 1 [42000/49000 (86%)]	Train Loss: 1.485901	Val Loss: 1.612506	Val Acc: 42
Train Epoch: 1 [44000/49000 (90%)]	Train Loss: 1.613535	Val Loss: 1.614190	Val Acc: 42
Train Epoch: 1 [46000/49000 (94%)]	Train Loss: 1.689763	Val Loss: 1.604872	Val Acc: 44
Train Epoch: 1 [48000/49000 (98%)]	Train Loss: 1.686162	Val Loss: 1.600240	Val Acc: 44
Train Epoch: 2 [0/49000 (0%)]	Train Loss: 1.542669	Val Loss: 1.611125	Val Acc: 42
Train Epoch: 2 [2000/49000 (4%)]	Train Loss: 1.595882	Val Loss: 1.578733	Val Acc: 44
Train Epoch: 2 [4000/49000 (8%)]	Train Loss: 1.561455	Val Loss: 1.558306	Val Acc: 45
Train Epoch: 2 [6000/49000 (12%)]	Train Loss: 1.577003	Val Loss: 1.557054	Val Acc: 46
Train Epoch: 2 [8000/49000 (16%)]	Train Loss: 1.482951	Val Loss: 1.574130	Val Acc: 46
Train Epoch: 2 [10000/49000 (20%)]	Train Loss: 1.551976	Val Loss: 1.552673	Val Acc: 45
Train Epoch: 2 [12000/49000 (24%)]	Train Loss: 1.372418	Val Loss: 1.536175	Val Acc: 46
