Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 1 [0/49000 (0%)]	Train Loss: 5.433839	Val Loss: 4.259676	Val Acc: 8
Train Epoch: 1 [2000/49000 (4%)]	Train Loss: 3.096978	Val Loss: 2.966681	Val Acc: 17
Train Epoch: 1 [4000/49000 (8%)]	Train Loss: 2.775379	Val Loss: 2.493045	Val Acc: 28
Train Epoch: 1 [6000/49000 (12%)]	Train Loss: 2.209636	Val Loss: 2.257295	Val Acc: 28
Train Epoch: 1 [8000/49000 (16%)]	Train Loss: 2.006364	Val Loss: 2.144566	Val Acc: 30
Train Epoch: 1 [10000/49000 (20%)]	Train Loss: 2.016785	Val Loss: 2.123504	Val Acc: 32
Train Epoch: 1 [12000/49000 (24%)]	Train Loss: 1.877412	Val Loss: 1.989765	Val Acc: 34
Train Epoch: 1 [14000/49000 (29%)]	Train Loss: 1.961124	Val Loss: 1.902219	Val Acc: 36
Train Epoch: 1 [16000/49000 (33%)]	Train Loss: 1.849833	Val Loss: 1.869870	Val Acc: 37
Train Epoch: 1 [18000/49000 (37%)]	Train Loss: 1.808109	Val Loss: 1.809783	Val Acc: 38
Train Epoch: 1 [20000/49000 (41%)]	Train Loss: 1.810979	Val Loss: 1.803346	Val Acc: 39
Train Epoch: 1 [22000/49000 (45%)]	Train Loss: 1.684499	Val Loss: 1.825427	Val Acc: 39
Train Epoch: 1 [24000/49000 (49%)]	Train Loss: 1.955736	Val Loss: 1.746652	Val Acc: 42
Train Epoch: 1 [26000/49000 (53%)]	Train Loss: 1.871274	Val Loss: 1.722647	Val Acc: 40
Train Epoch: 1 [28000/49000 (57%)]	Train Loss: 1.795058	Val Loss: 1.696245	Val Acc: 41
Train Epoch: 1 [30000/49000 (61%)]	Train Loss: 1.839241	Val Loss: 1.682628	Val Acc: 42
Train Epoch: 1 [32000/49000 (65%)]	Train Loss: 1.701948	Val Loss: 1.721550	Val Acc: 42
Train Epoch: 1 [34000/49000 (69%)]	Train Loss: 1.590366	Val Loss: 1.682839	Val Acc: 41
Train Epoch: 1 [36000/49000 (73%)]	Train Loss: 1.826669	Val Loss: 1.659743	Val Acc: 43
Train Epoch: 1 [38000/49000 (78%)]	Train Loss: 1.766083	Val Loss: 1.636839	Val Acc: 44
Train Epoch: 1 [40000/49000 (82%)]	Train Loss: 1.609408	Val Loss: 1.610260	Val Acc: 43
Train Epoch: 1 [42000/49000 (86%)]	Train Loss: 1.595122	Val Loss: 1.629748	Val Acc: 44
Train Epoch: 1 [44000/49000 (90%)]	Train Loss: 1.617269	Val Loss: 1.628754	Val Acc: 44
Train Epoch: 1 [46000/49000 (94%)]	Train Loss: 1.533816	Val Loss: 1.592306	Val Acc: 46
Train Epoch: 1 [48000/49000 (98%)]	Train Loss: 1.759745	Val Loss: 1.601250	Val Acc: 45
Train Epoch: 2 [0/49000 (0%)]	Train Loss: 1.389484	Val Loss: 1.602500	Val Acc: 47
Train Epoch: 2 [2000/49000 (4%)]	Train Loss: 1.463818	Val Loss: 1.593033	Val Acc: 46
Train Epoch: 2 [4000/49000 (8%)]	Train Loss: 1.450016	Val Loss: 1.576630	Val Acc: 45
Train Epoch: 2 [6000/49000 (12%)]	Train Loss: 1.669887	Val Loss: 1.593965	Val Acc: 47
Train Epoch: 2 [8000/49000 (16%)]	Train Loss: 1.599400	Val Loss: 1.608287	Val Acc: 45
Train Epoch: 2 [10000/49000 (20%)]	Train Loss: 1.573952	Val Loss: 1.574131	Val Acc: 47
Train Epoch: 2 [12000/49000 (24%)]	Train Loss: 1.536664	Val Loss: 1.517615	Val Acc: 49
Train Epoch: 2 [14000/49000 (29%)]	Train Loss: 1.640170	Val Loss: 1.526509	Val Acc: 48
Train Epoch: 2 [16000/49000 (33%)]	Train Loss: 1.434916	Val Loss: 1.568795	Val Acc: 46
Train Epoch: 2 [18000/49000 (37%)]	Train Loss: 1.634510	Val Loss: 1.531720	Val Acc: 47
Train Epoch: 2 [20000/49000 (41%)]	Train Loss: 1.501258	Val Loss: 1.527362	Val Acc: 48
Train Epoch: 2 [22000/49000 (45%)]	Train Loss: 1.409904	Val Loss: 1.496565	Val Acc: 49
Train Epoch: 2 [24000/49000 (49%)]	Train Loss: 1.480927	Val Loss: 1.517534	Val Acc: 49
Train Epoch: 2 [26000/49000 (53%)]	Train Loss: 1.309793	Val Loss: 1.516330	Val Acc: 48
Train Epoch: 2 [28000/49000 (57%)]	Train Loss: 1.325098	Val Loss: 1.487489	Val Acc: 48
Train Epoch: 2 [30000/49000 (61%)]	Train Loss: 1.567394	Val Loss: 1.485481	Val Acc: 50
Train Epoch: 2 [32000/49000 (65%)]	Train Loss: 1.405711	Val Loss: 1.533209	Val Acc: 47
Train Epoch: 2 [34000/49000 (69%)]	Train Loss: 1.432715	Val Loss: 1.498001	Val Acc: 48
Train Epoch: 2 [36000/49000 (73%)]	Train Loss: 1.492012	Val Loss: 1.464649	Val Acc: 52
Train Epoch: 2 [38000/49000 (78%)]	Train Loss: 1.478794	Val Loss: 1.461911	Val Acc: 51
Train Epoch: 2 [40000/49000 (82%)]	Train Loss: 1.410046	Val Loss: 1.501011	Val Acc: 47
Train Epoch: 2 [42000/49000 (86%)]	Train Loss: 1.403179	Val Loss: 1.485500	Val Acc: 49
Train Epoch: 2 [44000/49000 (90%)]	Train Loss: 1.345973	Val Loss: 1.448250	Val Acc: 52
Train Epoch: 2 [46000/49000 (94%)]	Train Loss: 1.576118	Val Loss: 1.431350	Val Acc: 52
Train Epoch: 2 [48000/49000 (98%)]	Train Loss: 1.535548	Val Loss: 1.436429	Val Acc: 51
Train Epoch: 3 [0/49000 (0%)]	Train Loss: 1.379647	Val Loss: 1.415842	Val Acc: 52
Train Epoch: 3 [2000/49000 (4%)]	Train Loss: 1.387640	Val Loss: 1.434648	Val Acc: 52
Train Epoch: 3 [4000/49000 (8%)]	Train Loss: 1.291505	Val Loss: 1.459455	Val Acc: 50
Train Epoch: 3 [6000/49000 (12%)]	Train Loss: 1.453245	Val Loss: 1.433751	Val Acc: 52
Train Epoch: 3 [8000/49000 (16%)]	Train Loss: 1.524968	Val Loss: 1.421571	Val Acc: 53
Train Epoch: 3 [10000/49000 (20%)]	Train Loss: 1.313276	Val Loss: 1.429221	Val Acc: 52
Train Epoch: 3 [12000/49000 (24%)]	Train Loss: 1.383958	Val Loss: 1.470494	Val Acc: 50
Train Epoch: 3 [14000/49000 (29%)]	Train Loss: 1.280931	Val Loss: 1.400287	Val Acc: 53
Train Epoch: 3 [16000/49000 (33%)]	Train Loss: 1.404971	Val Loss: 1.415520	Val Acc: 52
Train Epoch: 3 [18000/49000 (37%)]	Train Loss: 1.381609	Val Loss: 1.423372	Val Acc: 52
Train Epoch: 3 [20000/49000 (41%)]	Train Loss: 1.334239	Val Loss: 1.425364	Val Acc: 51
Train Epoch: 3 [22000/49000 (45%)]	Train Loss: 1.392307	Val Loss: 1.395648	Val Acc: 53
Train Epoch: 3 [24000/49000 (49%)]	Train Loss: 1.282045	Val Loss: 1.400447	Val Acc: 52
Train Epoch: 3 [26000/49000 (53%)]	Train Loss: 1.236042	Val Loss: 1.402596	Val Acc: 53
Train Epoch: 3 [28000/49000 (57%)]	Train Loss: 1.365451	Val Loss: 1.404153	Val Acc: 53
Train Epoch: 3 [30000/49000 (61%)]	Train Loss: 1.556269	Val Loss: 1.405420	Val Acc: 52
Train Epoch: 3 [32000/49000 (65%)]	Train Loss: 1.403099	Val Loss: 1.403803	Val Acc: 52
