Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 1 [0/49000 (0%)]	Train Loss: 4.353122	Val Loss: 3.625882	Val Acc: 10
Train Epoch: 1 [2000/49000 (4%)]	Train Loss: 2.412706	Val Loss: 2.587333	Val Acc: 28
Train Epoch: 1 [4000/49000 (8%)]	Train Loss: 2.146231	Val Loss: 2.281799	Val Acc: 32
Train Epoch: 1 [6000/49000 (12%)]	Train Loss: 1.954287	Val Loss: 1.946990	Val Acc: 35
Train Epoch: 1 [8000/49000 (16%)]	Train Loss: 1.807318	Val Loss: 1.852578	Val Acc: 36
Train Epoch: 1 [10000/49000 (20%)]	Train Loss: 1.795210	Val Loss: 1.805562	Val Acc: 37
Train Epoch: 1 [12000/49000 (24%)]	Train Loss: 1.694142	Val Loss: 1.701970	Val Acc: 42
Train Epoch: 1 [14000/49000 (29%)]	Train Loss: 1.549454	Val Loss: 1.706053	Val Acc: 41
Train Epoch: 1 [16000/49000 (33%)]	Train Loss: 1.657715	Val Loss: 1.686265	Val Acc: 42
Train Epoch: 1 [18000/49000 (37%)]	Train Loss: 1.640044	Val Loss: 1.675565	Val Acc: 42
Train Epoch: 1 [20000/49000 (41%)]	Train Loss: 1.598980	Val Loss: 1.687459	Val Acc: 42
Train Epoch: 1 [22000/49000 (45%)]	Train Loss: 1.602300	Val Loss: 1.673056	Val Acc: 41
Train Epoch: 1 [24000/49000 (49%)]	Train Loss: 1.708198	Val Loss: 1.655696	Val Acc: 44
Train Epoch: 1 [26000/49000 (53%)]	Train Loss: 1.637142	Val Loss: 1.671227	Val Acc: 43
Train Epoch: 1 [28000/49000 (57%)]	Train Loss: 1.619112	Val Loss: 1.673170	Val Acc: 42
Train Epoch: 1 [30000/49000 (61%)]	Train Loss: 1.723156	Val Loss: 1.677461	Val Acc: 43
Train Epoch: 1 [32000/49000 (65%)]	Train Loss: 1.725834	Val Loss: 1.662766	Val Acc: 43
Train Epoch: 1 [34000/49000 (69%)]	Train Loss: 1.781883	Val Loss: 1.672285	Val Acc: 42
Train Epoch: 1 [36000/49000 (73%)]	Train Loss: 1.678446	Val Loss: 1.678297	Val Acc: 39
Train Epoch: 1 [38000/49000 (78%)]	Train Loss: 1.591029	Val Loss: 1.671679	Val Acc: 43
Train Epoch: 1 [40000/49000 (82%)]	Train Loss: 1.627641	Val Loss: 1.660971	Val Acc: 41
Train Epoch: 1 [42000/49000 (86%)]	Train Loss: 1.670351	Val Loss: 1.657173	Val Acc: 43
Train Epoch: 1 [44000/49000 (90%)]	Train Loss: 1.756355	Val Loss: 1.670032	Val Acc: 43
Train Epoch: 1 [46000/49000 (94%)]	Train Loss: 1.658057	Val Loss: 1.671400	Val Acc: 41
Train Epoch: 1 [48000/49000 (98%)]	Train Loss: 1.665920	Val Loss: 1.676714	Val Acc: 41
Train Epoch: 2 [0/49000 (0%)]	Train Loss: 1.660649	Val Loss: 1.670567	Val Acc: 43
Train Epoch: 2 [2000/49000 (4%)]	Train Loss: 1.833872	Val Loss: 1.674299	Val Acc: 43
Train Epoch: 2 [4000/49000 (8%)]	Train Loss: 1.616410	Val Loss: 1.693063	Val Acc: 41
Train Epoch: 2 [6000/49000 (12%)]	Train Loss: 1.697985	Val Loss: 1.678138	Val Acc: 42
Train Epoch: 2 [8000/49000 (16%)]	Train Loss: 1.596835	Val Loss: 1.660113	Val Acc: 42
Train Epoch: 2 [10000/49000 (20%)]	Train Loss: 1.583530	Val Loss: 1.650870	Val Acc: 45
Train Epoch: 2 [12000/49000 (24%)]	Train Loss: 1.650924	Val Loss: 1.668780	Val Acc: 42
Train Epoch: 2 [14000/49000 (29%)]	Train Loss: 1.554534	Val Loss: 1.673440	Val Acc: 44
Train Epoch: 2 [16000/49000 (33%)]	Train Loss: 1.664208	Val Loss: 1.664847	Val Acc: 43
Train Epoch: 2 [18000/49000 (37%)]	Train Loss: 1.727076	Val Loss: 1.671353	Val Acc: 41
Train Epoch: 2 [20000/49000 (41%)]	Train Loss: 1.621384	Val Loss: 1.672577	Val Acc: 43
Train Epoch: 2 [22000/49000 (45%)]	Train Loss: 1.759206	Val Loss: 1.673368	Val Acc: 42
Train Epoch: 2 [24000/49000 (49%)]	Train Loss: 1.655955	Val Loss: 1.669949	Val Acc: 41
Train Epoch: 2 [26000/49000 (53%)]	Train Loss: 1.730809	Val Loss: 1.672124	Val Acc: 43
Train Epoch: 2 [28000/49000 (57%)]	Train Loss: 1.726376	Val Loss: 1.659686	Val Acc: 43
Train Epoch: 2 [30000/49000 (61%)]	Train Loss: 1.691247	Val Loss: 1.657918	Val Acc: 43
Train Epoch: 2 [32000/49000 (65%)]	Train Loss: 1.577840	Val Loss: 1.670413	Val Acc: 43
Train Epoch: 2 [34000/49000 (69%)]	Train Loss: 1.672981	Val Loss: 1.659675	Val Acc: 42
Train Epoch: 2 [36000/49000 (73%)]	Train Loss: 1.637322	Val Loss: 1.658030	Val Acc: 43
Train Epoch: 2 [38000/49000 (78%)]	Train Loss: 1.633094	Val Loss: 1.664742	Val Acc: 43
Train Epoch: 2 [40000/49000 (82%)]	Train Loss: 1.710922	Val Loss: 1.674098	Val Acc: 41
Train Epoch: 2 [42000/49000 (86%)]	Train Loss: 1.741321	Val Loss: 1.660025	Val Acc: 42
Train Epoch: 2 [44000/49000 (90%)]	Train Loss: 1.689294	Val Loss: 1.667411	Val Acc: 43
Train Epoch: 2 [46000/49000 (94%)]	Train Loss: 1.687294	Val Loss: 1.668387	Val Acc: 43
Train Epoch: 2 [48000/49000 (98%)]	Train Loss: 1.696147	Val Loss: 1.657890	Val Acc: 43
Train Epoch: 3 [0/49000 (0%)]	Train Loss: 1.582013	Val Loss: 1.667151	Val Acc: 42
Train Epoch: 3 [2000/49000 (4%)]	Train Loss: 1.674919	Val Loss: 1.653936	Val Acc: 43
Train Epoch: 3 [4000/49000 (8%)]	Train Loss: 1.677194	Val Loss: 1.677052	Val Acc: 41
Train Epoch: 3 [6000/49000 (12%)]	Train Loss: 1.709651	Val Loss: 1.664714	Val Acc: 42
Train Epoch: 3 [8000/49000 (16%)]	Train Loss: 1.702657	Val Loss: 1.682992	Val Acc: 42
Train Epoch: 3 [10000/49000 (20%)]	Train Loss: 1.593865	Val Loss: 1.657812	Val Acc: 42
Train Epoch: 3 [12000/49000 (24%)]	Train Loss: 1.684848	Val Loss: 1.646897	Val Acc: 43
Train Epoch: 3 [14000/49000 (29%)]	Train Loss: 1.662979	Val Loss: 1.652092	Val Acc: 40
Train Epoch: 3 [16000/49000 (33%)]	Train Loss: 1.695369	Val Loss: 1.650396	Val Acc: 43
Train Epoch: 3 [18000/49000 (37%)]	Train Loss: 1.623374	Val Loss: 1.664554	Val Acc: 43
Train Epoch: 3 [20000/49000 (41%)]	Train Loss: 1.623131	Val Loss: 1.655271	Val Acc: 42
Train Epoch: 3 [22000/49000 (45%)]	Train Loss: 1.591034	Val Loss: 1.681852	Val Acc: 41
Train Epoch: 3 [24000/49000 (49%)]	Train Loss: 1.706570	Val Loss: 1.671391	Val Acc: 43
Train Epoch: 3 [26000/49000 (53%)]	Train Loss: 1.666804	Val Loss: 1.663740	Val Acc: 43
Train Epoch: 3 [28000/49000 (57%)]	Train Loss: 1.671996	Val Loss: 1.675329	Val Acc: 42
Train Epoch: 3 [30000/49000 (61%)]	Train Loss: 1.668694	Val Loss: 1.652926	Val Acc: 42
Train Epoch: 3 [32000/49000 (65%)]	Train Loss: 1.698175	Val Loss: 1.652735	Val Acc: 45
Train Epoch: 3 [34000/49000 (69%)]	Train Loss: 1.594738	Val Loss: 1.657340	Val Acc: 44
Train Epoch: 3 [36000/49000 (73%)]	Train Loss: 1.653429	Val Loss: 1.653741	Val Acc: 42
Train Epoch: 3 [38000/49000 (78%)]	Train Loss: 1.729820	Val Loss: 1.651001	Val Acc: 44
Train Epoch: 3 [40000/49000 (82%)]	Train Loss: 1.671657	Val Loss: 1.674057	Val Acc: 42
Train Epoch: 3 [42000/49000 (86%)]	Train Loss: 1.692700	Val Loss: 1.660283	Val Acc: 43
Train Epoch: 3 [44000/49000 (90%)]	Train Loss: 1.691965	Val Loss: 1.657838	Val Acc: 44
Train Epoch: 3 [46000/49000 (94%)]	Train Loss: 1.595682	Val Loss: 1.653590	Val Acc: 43
Train Epoch: 3 [48000/49000 (98%)]	Train Loss: 1.751861	Val Loss: 1.665357	Val Acc: 45
Train Epoch: 4 [0/49000 (0%)]	Train Loss: 1.630702	Val Loss: 1.669108	Val Acc: 43
Train Epoch: 4 [2000/49000 (4%)]	Train Loss: 1.604615	Val Loss: 1.660536	Val Acc: 42
Train Epoch: 4 [4000/49000 (8%)]	Train Loss: 1.740720	Val Loss: 1.655746	Val Acc: 43
