Train Epoch: 1 [0/49000 (0%)]	Train Loss: 2.320098	Val Loss: 2.303301	Val Acc: 7
Train Epoch: 1 [1280/49000 (3%)]	Train Loss: 2.297094	Val Loss: 2.299830	Val Acc: 10
Train Epoch: 1 [2560/49000 (5%)]	Train Loss: 2.300174	Val Loss: 2.296400	Val Acc: 13
Train Epoch: 1 [3840/49000 (8%)]	Train Loss: 2.277276	Val Loss: 2.289350	Val Acc: 11
Train Epoch: 1 [5120/49000 (10%)]	Train Loss: 2.219750	Val Loss: 2.204979	Val Acc: 17
Train Epoch: 1 [6400/49000 (13%)]	Train Loss: 2.336684	Val Loss: 2.304431	Val Acc: 10
Train Epoch: 1 [7680/49000 (16%)]	Train Loss: 2.274770	Val Loss: 2.327402	Val Acc: 12
Train Epoch: 1 [8960/49000 (18%)]	Train Loss: 2.311103	Val Loss: 2.289508	Val Acc: 11
Train Epoch: 1 [10240/49000 (21%)]	Train Loss: 2.291866	Val Loss: 2.289551	Val Acc: 14
Train Epoch: 1 [11520/49000 (23%)]	Train Loss: 2.238521	Val Loss: 2.261902	Val Acc: 13
Train Epoch: 1 [12800/49000 (26%)]	Train Loss: 2.288235	Val Loss: 2.261922	Val Acc: 15
Train Epoch: 1 [14080/49000 (29%)]	Train Loss: 2.262815	Val Loss: 2.229954	Val Acc: 17
Train Epoch: 1 [15360/49000 (31%)]	Train Loss: 2.185972	Val Loss: 2.201164	Val Acc: 15
Train Epoch: 1 [16640/49000 (34%)]	Train Loss: 2.081919	Val Loss: 2.116709	Val Acc: 21
Train Epoch: 1 [17920/49000 (37%)]	Train Loss: 2.143872	Val Loss: 2.129609	Val Acc: 18
Train Epoch: 1 [19200/49000 (39%)]	Train Loss: 2.056190	Val Loss: 2.054680	Val Acc: 20
Train Epoch: 1 [20480/49000 (42%)]	Train Loss: 2.203393	Val Loss: 2.080798	Val Acc: 20
Train Epoch: 1 [21760/49000 (44%)]	Train Loss: 2.043420	Val Loss: 2.100778	Val Acc: 20
Train Epoch: 1 [23040/49000 (47%)]	Train Loss: 1.952815	Val Loss: 1.992646	Val Acc: 27
Train Epoch: 1 [24320/49000 (50%)]	Train Loss: 1.977238	Val Loss: 1.955073	Val Acc: 27
Train Epoch: 1 [25600/49000 (52%)]	Train Loss: 2.048890	Val Loss: 1.926294	Val Acc: 27
Train Epoch: 1 [26880/49000 (55%)]	Train Loss: 1.942925	Val Loss: 1.883503	Val Acc: 34
Train Epoch: 1 [28160/49000 (57%)]	Train Loss: 1.877609	Val Loss: 1.840371	Val Acc: 29
Train Epoch: 1 [29440/49000 (60%)]	Train Loss: 1.875559	Val Loss: 1.865522	Val Acc: 31
Train Epoch: 1 [30720/49000 (63%)]	Train Loss: 1.901309	Val Loss: 1.928069	Val Acc: 24
Train Epoch: 1 [32000/49000 (65%)]	Train Loss: 1.795023	Val Loss: 1.888258	Val Acc: 28
Train Epoch: 1 [33280/49000 (68%)]	Train Loss: 1.922533	Val Loss: 1.799586	Val Acc: 33
Train Epoch: 1 [34560/49000 (70%)]	Train Loss: 1.741866	Val Loss: 1.770786	Val Acc: 34
Train Epoch: 1 [35840/49000 (73%)]	Train Loss: 1.891163	Val Loss: 1.816185	Val Acc: 35
Train Epoch: 1 [37120/49000 (76%)]	Train Loss: 1.814713	Val Loss: 1.685194	Val Acc: 35
Train Epoch: 1 [38400/49000 (78%)]	Train Loss: 1.676257	Val Loss: 1.713134	Val Acc: 35
Train Epoch: 1 [39680/49000 (81%)]	Train Loss: 1.776956	Val Loss: 1.715427	Val Acc: 34
Train Epoch: 1 [40960/49000 (84%)]	Train Loss: 1.750467	Val Loss: 1.726997	Val Acc: 39
Train Epoch: 1 [42240/49000 (86%)]	Train Loss: 1.715296	Val Loss: 1.748521	Val Acc: 39
Train Epoch: 1 [43520/49000 (89%)]	Train Loss: 1.859413	Val Loss: 1.694006	Val Acc: 37
Train Epoch: 1 [44800/49000 (91%)]	Train Loss: 1.801727	Val Loss: 1.646367	Val Acc: 35
Train Epoch: 1 [46080/49000 (94%)]	Train Loss: 1.617240	Val Loss: 1.602488	Val Acc: 44
