Train Epoch: 1 [0/49000 (0%)]	Train Loss: 2.323977	Val Loss: 2.305253	Val Acc: 9
Train Epoch: 1 [1280/49000 (3%)]	Train Loss: 2.303635	Val Loss: 2.305383	Val Acc: 12
Train Epoch: 1 [2560/49000 (5%)]	Train Loss: 2.286705	Val Loss: 2.292797	Val Acc: 8
Train Epoch: 1 [3840/49000 (8%)]	Train Loss: 2.278093	Val Loss: 2.281562	Val Acc: 11
Train Epoch: 1 [5120/49000 (10%)]	Train Loss: 2.276210	Val Loss: 2.254477	Val Acc: 12
Train Epoch: 1 [6400/49000 (13%)]	Train Loss: 2.173570	Val Loss: 2.169992	Val Acc: 17
Train Epoch: 1 [7680/49000 (16%)]	Train Loss: 2.126251	Val Loss: 2.083498	Val Acc: 18
Train Epoch: 1 [8960/49000 (18%)]	Train Loss: 2.074483	Val Loss: 2.040076	Val Acc: 21
Train Epoch: 1 [10240/49000 (21%)]	Train Loss: 2.109634	Val Loss: 2.004508	Val Acc: 22
Train Epoch: 1 [11520/49000 (23%)]	Train Loss: 2.075694	Val Loss: 1.985350	Val Acc: 24
Train Epoch: 1 [12800/49000 (26%)]	Train Loss: 2.081937	Val Loss: 1.895635	Val Acc: 30
Train Epoch: 1 [14080/49000 (29%)]	Train Loss: 2.053730	Val Loss: 2.446166	Val Acc: 15
Train Epoch: 1 [15360/49000 (31%)]	Train Loss: 2.031986	Val Loss: 2.032144	Val Acc: 25
Train Epoch: 1 [16640/49000 (34%)]	Train Loss: 2.064348	Val Loss: 2.000180	Val Acc: 25
Train Epoch: 1 [17920/49000 (37%)]	Train Loss: 1.988901	Val Loss: 1.918310	Val Acc: 27
Train Epoch: 1 [19200/49000 (39%)]	Train Loss: 1.954146	Val Loss: 1.960767	Val Acc: 22
Train Epoch: 1 [20480/49000 (42%)]	Train Loss: 1.911340	Val Loss: 1.911566	Val Acc: 27
Train Epoch: 1 [21760/49000 (44%)]	Train Loss: 1.929438	Val Loss: 1.921281	Val Acc: 23
Train Epoch: 1 [23040/49000 (47%)]	Train Loss: 1.914881	Val Loss: 1.874727	Val Acc: 24
Train Epoch: 1 [24320/49000 (50%)]	Train Loss: 1.666847	Val Loss: 1.813640	Val Acc: 32
Train Epoch: 1 [25600/49000 (52%)]	Train Loss: 1.883242	Val Loss: 1.750210	Val Acc: 33
Train Epoch: 1 [26880/49000 (55%)]	Train Loss: 1.762001	Val Loss: 1.771981	Val Acc: 34
Train Epoch: 1 [28160/49000 (57%)]	Train Loss: 1.755713	Val Loss: 1.770037	Val Acc: 32
Train Epoch: 1 [29440/49000 (60%)]	Train Loss: 1.803611	Val Loss: 1.766661	Val Acc: 35
Train Epoch: 1 [30720/49000 (63%)]	Train Loss: 1.885406	Val Loss: 1.790697	Val Acc: 30
Train Epoch: 1 [32000/49000 (65%)]	Train Loss: 1.711740	Val Loss: 1.699138	Val Acc: 37
Train Epoch: 1 [33280/49000 (68%)]	Train Loss: 1.740322	Val Loss: 1.696226	Val Acc: 35
Train Epoch: 1 [34560/49000 (70%)]	Train Loss: 1.770293	Val Loss: 1.716568	Val Acc: 35
Train Epoch: 1 [35840/49000 (73%)]	Train Loss: 1.612876	Val Loss: 1.686336	Val Acc: 35
Train Epoch: 1 [37120/49000 (76%)]	Train Loss: 1.744204	Val Loss: 1.653030	Val Acc: 34
Train Epoch: 1 [38400/49000 (78%)]	Train Loss: 1.742296	Val Loss: 1.723776	Val Acc: 36
Train Epoch: 1 [39680/49000 (81%)]	Train Loss: 1.765938	Val Loss: 1.654845	Val Acc: 40
Train Epoch: 1 [40960/49000 (84%)]	Train Loss: 1.716961	Val Loss: 1.591002	Val Acc: 39
Train Epoch: 1 [42240/49000 (86%)]	Train Loss: 1.670569	Val Loss: 1.607800	Val Acc: 40
Train Epoch: 1 [43520/49000 (89%)]	Train Loss: 1.734843	Val Loss: 1.598059	Val Acc: 40
Train Epoch: 1 [44800/49000 (91%)]	Train Loss: 1.430291	Val Loss: 1.545972	Val Acc: 41
Train Epoch: 1 [46080/49000 (94%)]	Train Loss: 1.457916	Val Loss: 1.546476	Val Acc: 45
Train Epoch: 1 [47360/49000 (97%)]	Train Loss: 1.595721	Val Loss: 1.605548	Val Acc: 42
Train Epoch: 1 [48640/49000 (99%)]	Train Loss: 1.763454	Val Loss: 1.581931	Val Acc: 44
Train Epoch: 2 [0/49000 (0%)]	Train Loss: 7.796888	Val Loss: 3.574128	Val Acc: 14
Train Epoch: 2 [1280/49000 (3%)]	Train Loss: 2.302371	Val Loss: 2.298748	Val Acc: 14
Train Epoch: 2 [2560/49000 (5%)]	Train Loss: 2.276873	Val Loss: 2.271965	Val Acc: 8
Train Epoch: 2 [3840/49000 (8%)]	Train Loss: 2.180843	Val Loss: 2.157593	Val Acc: 19
