Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 1 [0/49000 (0%)]	Train Loss: 2.302586	Val Loss: 2.302409	Val Acc: 10
Train Epoch: 1 [2000/49000 (4%)]	Train Loss: 2.312558	Val Loss: 2.275658	Val Acc: 13
Train Epoch: 1 [4000/49000 (8%)]	Train Loss: 2.239526	Val Loss: 2.842558	Val Acc: 11
Train Epoch: 1 [6000/49000 (12%)]	Train Loss: 2.254279	Val Loss: 2.249811	Val Acc: 14
Train Epoch: 1 [8000/49000 (16%)]	Train Loss: 2.189958	Val Loss: 2.176601	Val Acc: 20
Train Epoch: 1 [10000/49000 (20%)]	Train Loss: 2.276654	Val Loss: 2.074873	Val Acc: 23
Train Epoch: 1 [12000/49000 (24%)]	Train Loss: 2.084001	Val Loss: 2.090469	Val Acc: 24
Train Epoch: 1 [14000/49000 (29%)]	Train Loss: 2.087358	Val Loss: 1.995733	Val Acc: 27
Train Epoch: 1 [16000/49000 (33%)]	Train Loss: 1.947818	Val Loss: 1.924003	Val Acc: 30
Train Epoch: 1 [18000/49000 (37%)]	Train Loss: 1.896243	Val Loss: 1.957948	Val Acc: 27
Train Epoch: 1 [20000/49000 (41%)]	Train Loss: 1.699379	Val Loss: 1.852071	Val Acc: 32
Train Epoch: 1 [22000/49000 (45%)]	Train Loss: 1.817128	Val Loss: 1.797528	Val Acc: 34
Train Epoch: 1 [24000/49000 (49%)]	Train Loss: 1.713944	Val Loss: 1.765492	Val Acc: 38
Train Epoch: 1 [26000/49000 (53%)]	Train Loss: 1.698426	Val Loss: 1.647780	Val Acc: 41
Train Epoch: 1 [28000/49000 (57%)]	Train Loss: 1.627166	Val Loss: 1.663086	Val Acc: 41
Train Epoch: 1 [30000/49000 (61%)]	Train Loss: 1.642177	Val Loss: 1.617702	Val Acc: 41
Train Epoch: 1 [32000/49000 (65%)]	Train Loss: 1.673534	Val Loss: 1.583337	Val Acc: 42
Train Epoch: 1 [34000/49000 (69%)]	Train Loss: 1.637424	Val Loss: 1.572721	Val Acc: 42
Train Epoch: 1 [36000/49000 (73%)]	Train Loss: 1.560097	Val Loss: 1.584912	Val Acc: 43
Train Epoch: 1 [38000/49000 (78%)]	Train Loss: 1.582907	Val Loss: 1.534838	Val Acc: 43
Train Epoch: 1 [40000/49000 (82%)]	Train Loss: 1.507656	Val Loss: 1.505236	Val Acc: 46
Train Epoch: 1 [42000/49000 (86%)]	Train Loss: 1.571061	Val Loss: 1.545474	Val Acc: 43
Train Epoch: 1 [44000/49000 (90%)]	Train Loss: 1.489901	Val Loss: 1.510124	Val Acc: 45
