Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 1 [0/49000 (0%)]	Train Loss: 2.302586	Val Loss: 2.302669	Val Acc: 9
Train Epoch: 1 [2000/49000 (4%)]	Train Loss: 2.302591	Val Loss: 2.304018	Val Acc: 10
Train Epoch: 1 [4000/49000 (8%)]	Train Loss: 2.297221	Val Loss: 2.285477	Val Acc: 11
Train Epoch: 1 [6000/49000 (12%)]	Train Loss: 2.237734	Val Loss: 2.348467	Val Acc: 10
Train Epoch: 1 [8000/49000 (16%)]	Train Loss: 2.134128	Val Loss: 2.172340	Val Acc: 14
Train Epoch: 1 [10000/49000 (20%)]	Train Loss: 2.086091	Val Loss: 2.112343	Val Acc: 21
Train Epoch: 1 [12000/49000 (24%)]	Train Loss: 1.964908	Val Loss: 2.058424	Val Acc: 25
Train Epoch: 1 [14000/49000 (29%)]	Train Loss: 1.940319	Val Loss: 1.909537	Val Acc: 31
Train Epoch: 1 [16000/49000 (33%)]	Train Loss: 1.940764	Val Loss: 1.905228	Val Acc: 33
Train Epoch: 1 [18000/49000 (37%)]	Train Loss: 1.707919	Val Loss: 1.814238	Val Acc: 34
Train Epoch: 1 [20000/49000 (41%)]	Train Loss: 1.868898	Val Loss: 1.741743	Val Acc: 36
Train Epoch: 1 [22000/49000 (45%)]	Train Loss: 1.779360	Val Loss: 1.734558	Val Acc: 36
Train Epoch: 1 [24000/49000 (49%)]	Train Loss: 1.687832	Val Loss: 1.668737	Val Acc: 40
Train Epoch: 1 [26000/49000 (53%)]	Train Loss: 1.642377	Val Loss: 1.635183	Val Acc: 39
Train Epoch: 1 [28000/49000 (57%)]	Train Loss: 1.690212	Val Loss: 1.580207	Val Acc: 42
Train Epoch: 1 [30000/49000 (61%)]	Train Loss: 1.529393	Val Loss: 1.592842	Val Acc: 43
Train Epoch: 1 [32000/49000 (65%)]	Train Loss: 1.589797	Val Loss: 1.566998	Val Acc: 44
Train Epoch: 1 [34000/49000 (69%)]	Train Loss: 1.711193	Val Loss: 1.546215	Val Acc: 44
Train Epoch: 1 [36000/49000 (73%)]	Train Loss: 1.480362	Val Loss: 1.499313	Val Acc: 44
Train Epoch: 1 [38000/49000 (78%)]	Train Loss: 1.631121	Val Loss: 1.506845	Val Acc: 46
Train Epoch: 1 [40000/49000 (82%)]	Train Loss: 1.613094	Val Loss: 1.468296	Val Acc: 48
Train Epoch: 1 [42000/49000 (86%)]	Train Loss: 1.367339	Val Loss: 1.464883	Val Acc: 49
Train Epoch: 1 [44000/49000 (90%)]	Train Loss: 1.445931	Val Loss: 1.442739	Val Acc: 47
Train Epoch: 1 [46000/49000 (94%)]	Train Loss: 1.485644	Val Loss: 1.438837	Val Acc: 49
Train Epoch: 1 [48000/49000 (98%)]	Train Loss: 1.605927	Val Loss: 1.413938	Val Acc: 50
Train Epoch: 2 [0/49000 (0%)]	Train Loss: 3.508509	Val Loss: 2.935602	Val Acc: 7
Train Epoch: 2 [2000/49000 (4%)]	Train Loss: 2.070888	Val Loss: 2.334923	Val Acc: 15
Train Epoch: 2 [4000/49000 (8%)]	Train Loss: 1.781810	Val Loss: 1.914253	Val Acc: 25
Train Epoch: 2 [6000/49000 (12%)]	Train Loss: 1.855208	Val Loss: 1.806530	Val Acc: 31
Train Epoch: 2 [8000/49000 (16%)]	Train Loss: 1.731519	Val Loss: 1.700037	Val Acc: 39
Train Epoch: 2 [10000/49000 (20%)]	Train Loss: 1.721638	Val Loss: 1.649494	Val Acc: 40
Train Epoch: 2 [12000/49000 (24%)]	Train Loss: 1.652269	Val Loss: 1.572779	Val Acc: 42
Train Epoch: 2 [14000/49000 (29%)]	Train Loss: 1.515703	Val Loss: 1.545452	Val Acc: 42
Train Epoch: 2 [16000/49000 (33%)]	Train Loss: 1.495431	Val Loss: 1.491446	Val Acc: 45
Train Epoch: 2 [18000/49000 (37%)]	Train Loss: 1.575041	Val Loss: 1.519753	Val Acc: 44
Train Epoch: 2 [20000/49000 (41%)]	Train Loss: 1.479550	Val Loss: 1.460460	Val Acc: 46
Train Epoch: 2 [22000/49000 (45%)]	Train Loss: 1.478361	Val Loss: 1.406935	Val Acc: 47
Train Epoch: 2 [24000/49000 (49%)]	Train Loss: 1.487664	Val Loss: 1.466382	Val Acc: 48
