Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 1 [0/49000 (0%)]	Train Loss: 2.302586	Val Loss: 2.302698	Val Acc: 7
Train Epoch: 1 [2000/49000 (4%)]	Train Loss: 2.301826	Val Loss: 2.302543	Val Acc: 10
Train Epoch: 1 [4000/49000 (8%)]	Train Loss: 2.253109	Val Loss: 2.278524	Val Acc: 11
Train Epoch: 1 [6000/49000 (12%)]	Train Loss: 2.303984	Val Loss: 2.239891	Val Acc: 17
Train Epoch: 1 [8000/49000 (16%)]	Train Loss: 2.136839	Val Loss: 2.076165	Val Acc: 26
Train Epoch: 1 [10000/49000 (20%)]	Train Loss: 1.990243	Val Loss: 1.934723	Val Acc: 32
Train Epoch: 1 [12000/49000 (24%)]	Train Loss: 1.948789	Val Loss: 1.912934	Val Acc: 31
Train Epoch: 1 [14000/49000 (29%)]	Train Loss: 1.908995	Val Loss: 1.814673	Val Acc: 34
Train Epoch: 1 [16000/49000 (33%)]	Train Loss: 1.778859	Val Loss: 1.805438	Val Acc: 32
Train Epoch: 1 [18000/49000 (37%)]	Train Loss: 1.698746	Val Loss: 1.720233	Val Acc: 37
Train Epoch: 1 [20000/49000 (41%)]	Train Loss: 1.834679	Val Loss: 1.623480	Val Acc: 41
Train Epoch: 1 [22000/49000 (45%)]	Train Loss: 1.700785	Val Loss: 1.630942	Val Acc: 43
Train Epoch: 1 [24000/49000 (49%)]	Train Loss: 1.696332	Val Loss: 1.604515	Val Acc: 41
Train Epoch: 1 [26000/49000 (53%)]	Train Loss: 1.526209	Val Loss: 1.572168	Val Acc: 44
Train Epoch: 1 [28000/49000 (57%)]	Train Loss: 1.412653	Val Loss: 1.559241	Val Acc: 43
Train Epoch: 1 [30000/49000 (61%)]	Train Loss: 1.519432	Val Loss: 1.519746	Val Acc: 45
Train Epoch: 1 [32000/49000 (65%)]	Train Loss: 1.580383	Val Loss: 1.523452	Val Acc: 44
Train Epoch: 1 [34000/49000 (69%)]	Train Loss: 1.453267	Val Loss: 1.483712	Val Acc: 45
Train Epoch: 1 [36000/49000 (73%)]	Train Loss: 1.454706	Val Loss: 1.473689	Val Acc: 47
Train Epoch: 1 [38000/49000 (78%)]	Train Loss: 1.647041	Val Loss: 1.406075	Val Acc: 48
Train Epoch: 1 [40000/49000 (82%)]	Train Loss: 1.438212	Val Loss: 1.400978	Val Acc: 48
Train Epoch: 1 [42000/49000 (86%)]	Train Loss: 1.436981	Val Loss: 1.405916	Val Acc: 48
Train Epoch: 1 [44000/49000 (90%)]	Train Loss: 1.496266	Val Loss: 1.442186	Val Acc: 46
Train Epoch: 1 [46000/49000 (94%)]	Train Loss: 1.392607	Val Loss: 1.482487	Val Acc: 45
Train Epoch: 1 [48000/49000 (98%)]	Train Loss: 1.402066	Val Loss: 1.395503	Val Acc: 48
Train Epoch: 2 [0/49000 (0%)]	Train Loss: 1.517830	Val Loss: 1.392278	Val Acc: 49
Train Epoch: 2 [2000/49000 (4%)]	Train Loss: 1.473386	Val Loss: 1.375409	Val Acc: 51
Train Epoch: 2 [4000/49000 (8%)]	Train Loss: 1.318753	Val Loss: 1.352765	Val Acc: 51
Train Epoch: 2 [6000/49000 (12%)]	Train Loss: 1.507118	Val Loss: 1.408573	Val Acc: 47
Train Epoch: 2 [8000/49000 (16%)]	Train Loss: 1.402555	Val Loss: 1.333548	Val Acc: 50
Train Epoch: 2 [10000/49000 (20%)]	Train Loss: 1.322202	Val Loss: 1.339877	Val Acc: 51
Train Epoch: 2 [12000/49000 (24%)]	Train Loss: 1.372148	Val Loss: 1.360171	Val Acc: 51
Train Epoch: 2 [14000/49000 (29%)]	Train Loss: 1.464640	Val Loss: 1.340350	Val Acc: 53
Train Epoch: 2 [16000/49000 (33%)]	Train Loss: 1.327784	Val Loss: 1.315684	Val Acc: 51
Train Epoch: 2 [18000/49000 (37%)]	Train Loss: 1.393929	Val Loss: 1.335791	Val Acc: 51
Train Epoch: 2 [20000/49000 (41%)]	Train Loss: 1.380211	Val Loss: 1.315841	Val Acc: 52
Train Epoch: 2 [22000/49000 (45%)]	Train Loss: 1.500836	Val Loss: 1.363602	Val Acc: 51
Train Epoch: 2 [24000/49000 (49%)]	Train Loss: 1.230035	Val Loss: 1.328130	Val Acc: 53
Train Epoch: 2 [26000/49000 (53%)]	Train Loss: 1.386025	Val Loss: 1.251533	Val Acc: 54
Train Epoch: 2 [28000/49000 (57%)]	Train Loss: 1.231519	Val Loss: 1.276335	Val Acc: 53
Train Epoch: 2 [30000/49000 (61%)]	Train Loss: 1.296111	Val Loss: 1.255008	Val Acc: 53
Train Epoch: 2 [32000/49000 (65%)]	Train Loss: 1.419503	Val Loss: 1.309797	Val Acc: 52
Train Epoch: 2 [34000/49000 (69%)]	Train Loss: 1.387374	Val Loss: 1.258039	Val Acc: 54
Train Epoch: 2 [36000/49000 (73%)]	Train Loss: 1.363107	Val Loss: 1.256638	Val Acc: 54
Train Epoch: 2 [38000/49000 (78%)]	Train Loss: 1.277289	Val Loss: 1.248377	Val Acc: 55
Train Epoch: 2 [40000/49000 (82%)]	Train Loss: 1.192846	Val Loss: 1.253563	Val Acc: 56
Train Epoch: 2 [42000/49000 (86%)]	Train Loss: 1.250190	Val Loss: 1.226623	Val Acc: 56
Train Epoch: 2 [44000/49000 (90%)]	Train Loss: 1.155849	Val Loss: 1.298426	Val Acc: 53
Train Epoch: 2 [46000/49000 (94%)]	Train Loss: 1.303512	Val Loss: 1.284949	Val Acc: 54
Train Epoch: 2 [48000/49000 (98%)]	Train Loss: 1.322995	Val Loss: 1.259880	Val Acc: 55
Train Epoch: 3 [0/49000 (0%)]	Train Loss: 1.248320	Val Loss: 1.226839	Val Acc: 56
Train Epoch: 3 [2000/49000 (4%)]	Train Loss: 1.237173	Val Loss: 1.211765	Val Acc: 55
