Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 1 [0/49000 (0%)]	Train Loss: 2.302586	Val Loss: 2.302638	Val Acc: 11
Train Epoch: 1 [2000/49000 (4%)]	Train Loss: 2.301873	Val Loss: 2.316028	Val Acc: 8
Train Epoch: 1 [4000/49000 (8%)]	Train Loss: 2.235821	Val Loss: 2.172531	Val Acc: 18
Train Epoch: 1 [6000/49000 (12%)]	Train Loss: 2.162808	Val Loss: 2.059544	Val Acc: 24
Train Epoch: 1 [8000/49000 (16%)]	Train Loss: 2.041112	Val Loss: 2.025360	Val Acc: 27
Train Epoch: 1 [10000/49000 (20%)]	Train Loss: 2.040544	Val Loss: 1.961465	Val Acc: 28
Train Epoch: 1 [12000/49000 (24%)]	Train Loss: 1.913861	Val Loss: 2.002131	Val Acc: 25
Train Epoch: 1 [14000/49000 (29%)]	Train Loss: 1.907404	Val Loss: 1.828619	Val Acc: 33
Train Epoch: 1 [16000/49000 (33%)]	Train Loss: 1.854554	Val Loss: 1.784429	Val Acc: 35
Train Epoch: 1 [18000/49000 (37%)]	Train Loss: 1.847091	Val Loss: 1.786611	Val Acc: 35
Train Epoch: 1 [20000/49000 (41%)]	Train Loss: 1.627567	Val Loss: 1.718300	Val Acc: 38
Train Epoch: 1 [22000/49000 (45%)]	Train Loss: 1.646297	Val Loss: 1.627779	Val Acc: 41
Train Epoch: 1 [24000/49000 (49%)]	Train Loss: 1.624552	Val Loss: 1.641607	Val Acc: 40
Train Epoch: 1 [26000/49000 (53%)]	Train Loss: 1.528156	Val Loss: 1.567446	Val Acc: 41
Train Epoch: 1 [28000/49000 (57%)]	Train Loss: 1.504309	Val Loss: 1.506106	Val Acc: 47
Train Epoch: 1 [30000/49000 (61%)]	Train Loss: 1.520323	Val Loss: 1.478944	Val Acc: 47
Train Epoch: 1 [32000/49000 (65%)]	Train Loss: 1.582997	Val Loss: 1.491042	Val Acc: 44
Train Epoch: 1 [34000/49000 (69%)]	Train Loss: 1.551181	Val Loss: 1.449434	Val Acc: 48
Train Epoch: 1 [36000/49000 (73%)]	Train Loss: 1.512956	Val Loss: 1.443477	Val Acc: 48
Train Epoch: 1 [38000/49000 (78%)]	Train Loss: 1.453262	Val Loss: 1.410916	Val Acc: 49
Train Epoch: 1 [40000/49000 (82%)]	Train Loss: 1.402431	Val Loss: 1.464187	Val Acc: 46
Train Epoch: 1 [42000/49000 (86%)]	Train Loss: 1.502881	Val Loss: 1.403087	Val Acc: 49
Train Epoch: 1 [44000/49000 (90%)]	Train Loss: 1.410966	Val Loss: 1.384172	Val Acc: 51
Train Epoch: 1 [46000/49000 (94%)]	Train Loss: 1.508321	Val Loss: 1.430378	Val Acc: 50
Train Epoch: 1 [48000/49000 (98%)]	Train Loss: 1.361755	Val Loss: 1.336967	Val Acc: 51
Train Epoch: 2 [0/49000 (0%)]	Train Loss: 1.353760	Val Loss: 1.422464	Val Acc: 49
Train Epoch: 2 [2000/49000 (4%)]	Train Loss: 1.387930	Val Loss: 1.396295	Val Acc: 53
Train Epoch: 2 [4000/49000 (8%)]	Train Loss: 1.472090	Val Loss: 1.314452	Val Acc: 52
Train Epoch: 2 [6000/49000 (12%)]	Train Loss: 1.425319	Val Loss: 1.327034	Val Acc: 52
Train Epoch: 2 [8000/49000 (16%)]	Train Loss: 1.323006	Val Loss: 1.373340	Val Acc: 50
Train Epoch: 2 [10000/49000 (20%)]	Train Loss: 1.230050	Val Loss: 1.311222	Val Acc: 53
Train Epoch: 2 [12000/49000 (24%)]	Train Loss: 1.338593	Val Loss: 1.366145	Val Acc: 49
Train Epoch: 2 [14000/49000 (29%)]	Train Loss: 1.304951	Val Loss: 1.294011	Val Acc: 52
Train Epoch: 2 [16000/49000 (33%)]	Train Loss: 1.269392	Val Loss: 1.284188	Val Acc: 54
Train Epoch: 2 [18000/49000 (37%)]	Train Loss: 1.348140	Val Loss: 1.288736	Val Acc: 52
Train Epoch: 2 [20000/49000 (41%)]	Train Loss: 1.443145	Val Loss: 1.262921	Val Acc: 54
Train Epoch: 2 [22000/49000 (45%)]	Train Loss: 1.248720	Val Loss: 1.324924	Val Acc: 53
Train Epoch: 2 [24000/49000 (49%)]	Train Loss: 1.239900	Val Loss: 1.245574	Val Acc: 56
Train Epoch: 2 [26000/49000 (53%)]	Train Loss: 1.273662	Val Loss: 1.264409	Val Acc: 53
Train Epoch: 2 [28000/49000 (57%)]	Train Loss: 1.311121	Val Loss: 1.314088	Val Acc: 53
Train Epoch: 2 [30000/49000 (61%)]	Train Loss: 1.075073	Val Loss: 1.264426	Val Acc: 54
Train Epoch: 2 [32000/49000 (65%)]	Train Loss: 1.262761	Val Loss: 1.278706	Val Acc: 55
Train Epoch: 2 [34000/49000 (69%)]	Train Loss: 1.268510	Val Loss: 1.244956	Val Acc: 56
